id|data_iniSE|casos|ibge_code|cidade|uf|cep|latitude|longitude
36172|2015-04-19|10.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36173|2015-04-26|3.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36174|2015-05-03|7.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36175|2015-05-10|6.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36176|2015-05-17|1.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36177|2015-05-24|2.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36178|2015-05-31|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36179|2015-06-07|3.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36180|2015-06-14|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36181|2015-06-21|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36182|2015-06-28|1.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36183|2015-07-05|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36184|2015-07-12|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36185|2015-07-19|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36186|2015-07-26|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36187|2015-08-02|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36188|2015-08-09|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36189|2015-08-16|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36190|2015-08-23|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36191|2015-08-30|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36192|2015-09-06|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36193|2015-09-13|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36194|2015-09-20|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36195|2015-09-27|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36196|2015-10-04|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36197|2015-10-11|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36198|2015-10-18|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36199|2015-10-25|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36200|2015-11-01|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36201|2015-11-08|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36202|2015-11-15|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36203|2015-11-22|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36204|2015-11-29|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36205|2015-12-06|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36206|2015-12-13|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36207|2015-12-20|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36208|2015-12-27|0.0|231070|Pentecoste|CE|62640-000|-3.8512|-39.1985
36419|2015-01-04|1.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36420|2015-01-11|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36421|2015-01-18|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36422|2015-01-25|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36423|2015-02-01|1.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36424|2015-02-08|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36425|2015-02-15|1.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36426|2015-02-22|1.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36427|2015-03-01|1.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36428|2015-03-08|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36429|2015-03-15|1.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36430|2015-03-22|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36431|2015-03-29|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36432|2015-04-05|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36433|2015-04-12|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36434|2015-04-19|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36435|2015-04-26|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36436|2015-05-03|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36437|2015-05-10|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36438|2015-05-17|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36439|2015-05-24|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36440|2015-05-31|3.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36441|2015-06-07|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36442|2015-06-14|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36443|2015-06-21|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36444|2015-06-28|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36445|2015-07-05|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36446|2015-07-12|1.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36447|2015-07-19|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36448|2015-07-26|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36449|2015-08-02|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36450|2015-08-09|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36451|2015-08-16|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36452|2015-08-23|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36453|2015-08-30|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36454|2015-09-06|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36455|2015-09-13|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36456|2015-09-20|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36457|2015-09-27|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36458|2015-10-04|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36459|2015-10-11|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36460|2015-10-18|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36461|2015-10-25|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36462|2015-11-01|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36463|2015-11-08|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36464|2015-11-15|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36465|2015-11-22|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36466|2015-11-29|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36467|2015-12-06|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36468|2015-12-13|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36469|2015-12-20|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36470|2015-12-27|0.0|231080|Pereiro|CE|63460-000|-5.9767|-38.4919
36681|2015-01-04|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36682|2015-01-11|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36683|2015-01-18|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36684|2015-01-25|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36685|2015-02-01|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36686|2015-02-08|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36687|2015-02-15|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36688|2015-02-22|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36689|2015-03-01|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36690|2015-03-08|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36691|2015-03-15|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36692|2015-03-22|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36693|2015-03-29|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36694|2015-04-05|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36695|2015-04-12|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36696|2015-04-19|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36697|2015-04-26|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36698|2015-05-03|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36699|2015-05-10|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36700|2015-05-17|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36701|2015-05-24|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36702|2015-05-31|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36703|2015-06-07|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36704|2015-06-14|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36705|2015-06-21|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36706|2015-06-28|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36707|2015-07-05|1.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36708|2015-07-12|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36709|2015-07-19|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36710|2015-07-26|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36711|2015-08-02|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36712|2015-08-09|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36713|2015-08-16|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36714|2015-08-23|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36715|2015-08-30|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36716|2015-09-06|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36717|2015-09-13|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36718|2015-09-20|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36719|2015-09-27|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36720|2015-10-04|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36721|2015-10-11|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36722|2015-10-18|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36723|2015-10-25|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36724|2015-11-01|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36725|2015-11-08|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36726|2015-11-15|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36727|2015-11-22|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36728|2015-11-29|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36729|2015-12-06|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36730|2015-12-13|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36731|2015-12-20|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36732|2015-12-27|0.0|231085|Pindoretama|CE|62860-000|-4.0616|-38.2945
36943|2015-01-04|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36944|2015-01-11|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36945|2015-01-18|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36946|2015-01-25|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36947|2015-02-01|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36948|2015-02-08|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36949|2015-02-15|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36950|2015-02-22|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36951|2015-03-01|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36952|2015-03-08|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36953|2015-03-15|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36954|2015-03-22|1.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36955|2015-03-29|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36956|2015-04-05|1.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36957|2015-04-12|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36958|2015-04-19|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36959|2015-04-26|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36960|2015-05-03|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36961|2015-05-10|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36962|2015-05-17|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36963|2015-05-24|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36964|2015-05-31|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36965|2015-06-07|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36966|2015-06-14|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36967|2015-06-21|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36968|2015-06-28|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36969|2015-07-05|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36970|2015-07-12|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36971|2015-07-19|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36972|2015-07-26|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36973|2015-08-02|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36974|2015-08-09|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36975|2015-08-16|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36976|2015-08-23|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36977|2015-08-30|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36978|2015-09-06|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36979|2015-09-13|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36980|2015-09-20|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36981|2015-09-27|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36982|2015-10-04|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36983|2015-10-11|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36984|2015-10-18|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36985|2015-10-25|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36986|2015-11-01|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36987|2015-11-08|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36988|2015-11-15|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36989|2015-11-22|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36990|2015-11-29|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36991|2015-12-06|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36992|2015-12-13|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36993|2015-12-20|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
36994|2015-12-27|0.0|231090|Piquet Carneiro|CE|63605-000|-5.8604|-39.4558
37205|2015-01-04|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37206|2015-01-11|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37207|2015-01-18|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37208|2015-01-25|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37209|2015-02-01|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37210|2015-02-08|3.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37211|2015-02-15|3.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37212|2015-02-22|19.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37213|2015-03-01|20.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37214|2015-03-08|25.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37215|2015-03-15|15.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37216|2015-03-22|25.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37217|2015-03-29|59.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37218|2015-04-05|39.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37219|2015-04-12|16.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37220|2015-04-19|6.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37221|2015-04-26|10.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37222|2015-05-03|3.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37223|2015-05-10|2.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37224|2015-05-17|2.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37225|2015-05-24|1.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37226|2015-05-31|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37227|2015-06-07|11.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37228|2015-06-14|7.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37229|2015-06-21|2.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37230|2015-06-28|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37231|2015-07-05|1.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37232|2015-07-12|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37233|2015-07-19|2.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37234|2015-07-26|1.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37235|2015-08-02|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37236|2015-08-09|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37237|2015-08-16|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37238|2015-08-23|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37239|2015-08-30|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37240|2015-09-06|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37241|2015-09-13|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37242|2015-09-20|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37243|2015-09-27|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37244|2015-10-04|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37245|2015-10-11|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37246|2015-10-18|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37247|2015-10-25|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37248|2015-11-01|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37249|2015-11-08|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37250|2015-11-15|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37251|2015-11-22|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37252|2015-11-29|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37253|2015-12-06|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37254|2015-12-13|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37255|2015-12-20|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37256|2015-12-27|0.0|231095|Pires Ferreira|CE|62255-000|-4.2549|-40.5987
37467|2015-01-04|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37468|2015-01-11|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37469|2015-01-18|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37470|2015-01-25|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37471|2015-02-01|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37472|2015-02-08|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37473|2015-02-15|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37474|2015-02-22|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37475|2015-03-01|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37476|2015-03-08|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37477|2015-03-15|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37478|2015-03-22|1.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37479|2015-03-29|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37480|2015-04-05|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37481|2015-04-12|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37482|2015-04-19|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37483|2015-04-26|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37484|2015-05-03|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37485|2015-05-10|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37486|2015-05-17|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37487|2015-05-24|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37488|2015-05-31|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37489|2015-06-07|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37490|2015-06-14|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37491|2015-06-21|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37492|2015-06-28|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37493|2015-07-05|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37494|2015-07-12|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37495|2015-07-19|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37496|2015-07-26|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37497|2015-08-02|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37498|2015-08-09|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37499|2015-08-16|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37500|2015-08-23|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37501|2015-08-30|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37502|2015-09-06|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37503|2015-09-13|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37504|2015-09-20|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37505|2015-09-27|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37506|2015-10-04|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37507|2015-10-11|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37508|2015-10-18|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37509|2015-10-25|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37510|2015-11-01|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37511|2015-11-08|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37512|2015-11-15|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37513|2015-11-22|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37514|2015-11-29|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37515|2015-12-06|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37516|2015-12-13|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37517|2015-12-20|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37518|2015-12-27|0.0|231100|Poranga|CE|62220-000|-4.761|-40.9322
37729|2015-01-04|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37730|2015-01-11|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37731|2015-01-18|4.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37732|2015-01-25|3.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37733|2015-02-01|2.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37734|2015-02-08|6.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37735|2015-02-15|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37736|2015-02-22|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37737|2015-03-01|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37738|2015-03-08|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37739|2015-03-15|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37740|2015-03-22|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37741|2015-03-29|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37742|2015-04-05|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37743|2015-04-12|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37744|2015-04-19|1.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37745|2015-04-26|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37746|2015-05-03|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
37747|2015-05-10|0.0|231110|Porteiras|CE|63270-000|-7.5951|-39.0744
